x,l
http://vocab.getty.edu/aat/300037560,Lincrusta
http://vocab.getty.edu/aat/300375110,pegboard
http://vocab.getty.edu/aat/300215113,<coverings and hangings for altars and altar components>
http://vocab.getty.edu/aat/300215178,endytis
http://vocab.getty.edu/aat/300205015,verdures
http://vocab.getty.edu/aat/300446505,chādya
http://vocab.getty.edu/aat/300233503,<rugs by geographic origin or style>
http://vocab.getty.edu/aat/300037348,floor cloths
http://vocab.getty.edu/aat/300205011,rug components
http://vocab.getty.edu/aat/300186794,jufti knots
http://vocab.getty.edu/aat/300187270,gabbehs
http://vocab.getty.edu/aat/300186880,broadlooms (rugs)
http://vocab.getty.edu/aat/300186925,safs
http://vocab.getty.edu/aat/300186958,Aubusson carpets
http://vocab.getty.edu/aat/300187539,dhurries
http://vocab.getty.edu/aat/300419952,knotted-pile carpets
http://vocab.getty.edu/aat/300233479,<Caucasian rugs by pattern>
http://vocab.getty.edu/aat/300003893,sidewalks
http://vocab.getty.edu/aat/300446253,uttara
http://vocab.getty.edu/aat/300400472,bricolage (works)
http://vocab.getty.edu/aat/300001249,space frames
http://vocab.getty.edu/aat/300006481,state prisons (buildings)
http://vocab.getty.edu/aat/300005579,manor houses
http://vocab.getty.edu/aat/300411450,tram stations
http://vocab.getty.edu/aat/300006263,shot towers
http://vocab.getty.edu/aat/300266648,ethnographic museums (buildings)
http://vocab.getty.edu/aat/300000575,football fields
http://vocab.getty.edu/aat/300110005,truss and beam roofs
http://vocab.getty.edu/aat/300179485,reflecting pools
http://vocab.getty.edu/aat/300181676,channel lights
http://vocab.getty.edu/aat/300120461,power plant buildings (utilities buildings)
http://vocab.getty.edu/aat/300002620,courses
http://vocab.getty.edu/aat/300447361,ardhārikā
http://vocab.getty.edu/aat/300109740,coronets (architectural elements)
http://vocab.getty.edu/aat/300007925,turntables (rail transportation structure)
http://vocab.getty.edu/aat/300005040,documentation centers
http://vocab.getty.edu/aat/300165414,television towers
http://vocab.getty.edu/aat/300000476,military camps
http://vocab.getty.edu/aat/300006282,cement plants
http://vocab.getty.edu/aat/300007160,hospices (public accomodations)
http://vocab.getty.edu/aat/300391358,borrowed view
http://vocab.getty.edu/aat/300152327,water wells
http://vocab.getty.edu/aat/300006213,driven wells
http://vocab.getty.edu/aat/300006077,flumes
http://vocab.getty.edu/aat/300006969,wayside crosses
http://vocab.getty.edu/aat/300391477,que
http://vocab.getty.edu/aat/300101336,low income housing
http://vocab.getty.edu/aat/300000311,housing for the handicapped
http://vocab.getty.edu/aat/300000508,subdivisions (complexes )
http://vocab.getty.edu/aat/300448964,entrance gates
http://vocab.getty.edu/aat/300005253,beauty shops
http://vocab.getty.edu/aat/300005668,dormitories (buildings)
http://vocab.getty.edu/aat/300411424,gallows fields
http://vocab.getty.edu/aat/300008216,quadrangles (open spaces)
http://vocab.getty.edu/aat/300000861,central cities
http://vocab.getty.edu/aat/300005775,county museums (buildings)
http://vocab.getty.edu/aat/300006128,storm sewers
http://vocab.getty.edu/aat/300249278,podiums (platforms)
http://vocab.getty.edu/aat/300266060,landforms (terrestrial)
http://vocab.getty.edu/aat/300387046,confluences
http://vocab.getty.edu/aat/300387019,intermittent bodies of water
http://vocab.getty.edu/aat/300132329,beach ridges
http://vocab.getty.edu/aat/300265698,Bryophyta (division)
http://vocab.getty.edu/aat/300132407,shrubs
http://vocab.getty.edu/aat/300132397,grasses (plants)
http://vocab.getty.edu/aat/300006652,health and welfare buildings
http://vocab.getty.edu/aat/300264691,mallee
http://vocab.getty.edu/aat/300262568,moss (plant)
http://vocab.getty.edu/aat/300386891,scrublands
http://vocab.getty.edu/aat/300191134,historic landscapes
http://vocab.getty.edu/aat/300008686,oases (landscapes)
http://vocab.getty.edu/aat/300008657,improved land
http://vocab.getty.edu/aat/300108235,demesnes
http://vocab.getty.edu/aat/300007021,obelisks (monumental pillars)
http://vocab.getty.edu/aat/300007102,concert halls
http://vocab.getty.edu/aat/300005268,shopping centers
http://vocab.getty.edu/aat/300447289,mayūra-tōraṇa
http://vocab.getty.edu/aat/300004011,<rooms and spaces by location or context>
http://vocab.getty.edu/aat/300005884,chullpas
http://vocab.getty.edu/aat/300380340,synchrotons
http://vocab.getty.edu/aat/300386980,transportation infrastructure
http://vocab.getty.edu/aat/300007789,railroad terminals
http://vocab.getty.edu/aat/300178773,cider mills
http://vocab.getty.edu/aat/300120799,slips (waterfront spaces)
http://vocab.getty.edu/aat/300120804,hoverports
http://vocab.getty.edu/aat/300006231,industrial buildings
http://vocab.getty.edu/aat/300448924,music buildings
http://vocab.getty.edu/aat/300007842,cable-stayed bridges
http://vocab.getty.edu/aat/300448932,extension buildings
http://vocab.getty.edu/aat/300005174,beer halls
http://vocab.getty.edu/aat/300005282,newsstands
http://vocab.getty.edu/aat/300164023,telecommunications towers
http://vocab.getty.edu/aat/300005496,cabins (houses)
http://vocab.getty.edu/aat/300421273,burial vaults
http://vocab.getty.edu/aat/300247483,bleachers
http://vocab.getty.edu/aat/300000585,bowling greens
http://vocab.getty.edu/aat/300008217,roads
http://vocab.getty.edu/aat/300169239,medium-security prisons
http://vocab.getty.edu/aat/300000231,haciendas
http://vocab.getty.edu/aat/300007919,overruns
http://vocab.getty.edu/aat/300008251,boulevards
http://vocab.getty.edu/aat/300008271,processional ways
http://vocab.getty.edu/aat/300008273,through streets
http://vocab.getty.edu/aat/300404244,council altars (Roman Catholic church)
http://vocab.getty.edu/aat/300446258,bhāraputraka
http://vocab.getty.edu/aat/300108415,dooryards
http://vocab.getty.edu/aat/300002202,open-timbered roofs
http://vocab.getty.edu/aat/300002189,king-post roofs
http://vocab.getty.edu/aat/300005993,government office buildings
http://vocab.getty.edu/aat/300167873,gunports
http://vocab.getty.edu/aat/300052372,<doorways and doorway components>
http://vocab.getty.edu/aat/300002222,compluvia
http://vocab.getty.edu/aat/300113355,idgahs
http://vocab.getty.edu/aat/300387529,cathedral centers
http://vocab.getty.edu/aat/300387276,breeding centers (inhabited places)
http://vocab.getty.edu/aat/300387238,fortified settlements
http://vocab.getty.edu/aat/300411435,outer ports
http://vocab.getty.edu/aat/300008014,storm cellars
http://vocab.getty.edu/aat/300411419,engine rooms
http://vocab.getty.edu/aat/300446890,bhadravimāna
http://vocab.getty.edu/aat/300004736,cunei
http://vocab.getty.edu/aat/300100118,green rooms
http://vocab.getty.edu/aat/300260516,men's quarters
http://vocab.getty.edu/aat/300249326,cockpits (recreation spaces)
http://vocab.getty.edu/aat/300004449,throne rooms
http://vocab.getty.edu/aat/300251821,chambers (assembly spaces)
http://vocab.getty.edu/aat/300400626,burial niches
http://vocab.getty.edu/aat/300001855,plates (balloon and platform frame components)
http://vocab.getty.edu/aat/300001502,H-beams
http://vocab.getty.edu/aat/300001166,intradoses
http://vocab.getty.edu/aat/300003072,triple-hung windows
http://vocab.getty.edu/aat/300259495,bell cages
http://vocab.getty.edu/aat/300078051,structural assemblies
http://vocab.getty.edu/aat/300003604,brackets (structural elements)
http://vocab.getty.edu/aat/300001262,membrane structures
http://vocab.getty.edu/aat/300067402,architectural orders (assembly and style)
http://vocab.getty.edu/aat/300001203,plate structures
http://vocab.getty.edu/aat/300311565,mastheads
http://vocab.getty.edu/aat/300256701,public building fixtures
http://vocab.getty.edu/aat/300055079,billboards (site elements)
http://vocab.getty.edu/aat/300435642,<temporary alphabetical list: surface elements and surface element components>
http://vocab.getty.edu/aat/300375105,plinth blocks
http://vocab.getty.edu/aat/300004076,attics (interior spaces)
http://vocab.getty.edu/aat/300004233,frigidaria
http://vocab.getty.edu/aat/300004433,libraries (rooms)
http://vocab.getty.edu/aat/300004512,darkrooms
http://vocab.getty.edu/aat/300446534,paḍippura
http://vocab.getty.edu/aat/300004559,religious building spaces
http://vocab.getty.edu/aat/300100062,gridirons (theater elements)
http://vocab.getty.edu/aat/300261995,runways (stage components)
http://vocab.getty.edu/aat/300411514,orillons
http://vocab.getty.edu/aat/300002601,merlons
http://vocab.getty.edu/aat/300005069,periboloi
http://vocab.getty.edu/aat/300002844,hinged doors
http://vocab.getty.edu/aat/300002823,fire doors
http://vocab.getty.edu/aat/300446492,bhuvaṅga
http://vocab.getty.edu/aat/300446649,dvārāṭṭālaka
http://vocab.getty.edu/aat/300069319,pavement lights
http://vocab.getty.edu/aat/300077189,hung windows
http://vocab.getty.edu/aat/300132206,fenestellas
http://vocab.getty.edu/aat/300003077,storm windows
http://vocab.getty.edu/aat/300003134,quarries (glass lights)
http://vocab.getty.edu/aat/300003762,baldachins (canopies)
http://vocab.getty.edu/aat/300004172,stalls (stable spaces)
http://vocab.getty.edu/aat/300002230,cupolas
http://vocab.getty.edu/aat/300390994,baldachin crowns
http://vocab.getty.edu/aat/300002399,purlins
http://vocab.getty.edu/aat/300447056,aṅgas
http://vocab.getty.edu/aat/300002018,railings (balustrades)
http://vocab.getty.edu/aat/300447349,hārāntara
http://vocab.getty.edu/aat/300003238,one-turn stairs
http://vocab.getty.edu/aat/300003295,newel drops
http://vocab.getty.edu/aat/300005479,dogtrots
http://vocab.getty.edu/aat/300004095,courtyards
http://vocab.getty.edu/aat/300004249,chutes
http://vocab.getty.edu/aat/300001393,ribbed vaults
http://vocab.getty.edu/aat/300000986,stylobates
http://vocab.getty.edu/aat/300001042,three-centered arches
http://vocab.getty.edu/aat/300001141,straining arches
http://vocab.getty.edu/aat/300001120,extradosed arches
http://vocab.getty.edu/aat/300446594,bharaṇī
http://vocab.getty.edu/aat/300001530,dragon beams
http://vocab.getty.edu/aat/300248161,colossal orders
http://vocab.getty.edu/aat/300375112,firepits
http://vocab.getty.edu/aat/300003987,fireplace cheeks
http://vocab.getty.edu/aat/300435545,<temporary alphabetical list: openings and opening components>
http://vocab.getty.edu/aat/300003729,altar components
http://vocab.getty.edu/aat/300052558,cisterns (plumbing components)
http://vocab.getty.edu/aat/300264592,spalliere (paintings)
http://vocab.getty.edu/aat/300379579,flavonoids
http://vocab.getty.edu/aat/300417334,<fruit by condition>
http://vocab.getty.edu/aat/300400876,buckthorn berries
http://vocab.getty.edu/aat/300391217,squash (gourd)
http://vocab.getty.edu/aat/300266427,cashew nuts
http://vocab.getty.edu/aat/300011903,corn (seed)
http://vocab.getty.edu/aat/300387015,sandy deserts
http://vocab.getty.edu/aat/300132454,<cultural landscapes by development practice>
http://vocab.getty.edu/aat/300045536,toad tunnels
http://vocab.getty.edu/aat/300162982,rail transportation structures
http://vocab.getty.edu/aat/300120748,dry docks
http://vocab.getty.edu/aat/300120779,piers (marine landings)
http://vocab.getty.edu/aat/300007982,experimental buildings
http://vocab.getty.edu/aat/300048776,macchine (structures)
http://vocab.getty.edu/aat/300387503,forest stations
http://vocab.getty.edu/aat/300137896,outhouses
http://vocab.getty.edu/aat/300008019,cave architecture
http://vocab.getty.edu/aat/300008023,embankments
http://vocab.getty.edu/aat/300443661,road cuts
http://vocab.getty.edu/aat/300386964,ceremonial mounds
http://vocab.getty.edu/aat/300404094,abandoned canals
http://vocab.getty.edu/aat/300435598,<temporary alphabetical list: public buildings>
http://vocab.getty.edu/aat/300343491,listed buildings
http://vocab.getty.edu/aat/300008337,<open spaces by location or context>
http://vocab.getty.edu/aat/300008118,<gardens by location or context>
http://vocab.getty.edu/aat/300419373,dry gardens
http://vocab.getty.edu/aat/300008094,geometric gardens
http://vocab.getty.edu/aat/300263129,enabling gardens
http://vocab.getty.edu/aat/300008131,roof gardens
http://vocab.getty.edu/aat/300008142,vegetable gardens
http://vocab.getty.edu/aat/300008155,public gardens
http://vocab.getty.edu/aat/300264839,Indigenous Protected Areas
http://vocab.getty.edu/aat/300386979,battlefield parks
http://vocab.getty.edu/aat/300417706,public parks
http://vocab.getty.edu/aat/300169513,schoolyards
http://vocab.getty.edu/aat/300008291,<roads by design>
http://vocab.getty.edu/aat/300008237,limited access highways
http://vocab.getty.edu/aat/300008294,parkways
http://vocab.getty.edu/aat/300126953,<streets by location or context>
http://vocab.getty.edu/aat/300448997,auto courts (accessways)
http://vocab.getty.edu/aat/300008295,sunken roads
http://vocab.getty.edu/aat/300312172,dirt roads
http://vocab.getty.edu/aat/300008214,plazas (squares)
http://vocab.getty.edu/aat/300132717,covered walkways
http://vocab.getty.edu/aat/300008328,footpaths
http://vocab.getty.edu/aat/300008081,commons (open spaces)
http://vocab.getty.edu/aat/300008488,<settlements by condition>
http://vocab.getty.edu/aat/300008389,cities
http://vocab.getty.edu/aat/300389983,nucleated villages
http://vocab.getty.edu/aat/300008396,oppida
http://vocab.getty.edu/aat/300008394,municipia
http://vocab.getty.edu/aat/300412053,emporia (trading centers)
http://vocab.getty.edu/aat/300008419,parish seats
http://vocab.getty.edu/aat/300387232,frontier settlements
http://vocab.getty.edu/aat/300444930,marina settlements
http://vocab.getty.edu/aat/300443971,centers (settlements)
http://vocab.getty.edu/aat/300008492,model cities
http://vocab.getty.edu/aat/300008503,artists' colonies
http://vocab.getty.edu/aat/300008518,favelas
http://vocab.getty.edu/aat/300008658,chinampas
http://vocab.getty.edu/aat/300008682,oxbow lakes
http://vocab.getty.edu/aat/300387056,tributaries (streams)
http://vocab.getty.edu/aat/300387026,marine channels
http://vocab.getty.edu/aat/300403988,river crossings (landforms)
http://vocab.getty.edu/aat/300008772,hollows (landforms)
http://vocab.getty.edu/aat/300375100,hummocks (hills)
http://vocab.getty.edu/aat/300386851,former islands
http://vocab.getty.edu/aat/300132327,kames
http://vocab.getty.edu/aat/300008876,meadows
http://vocab.getty.edu/aat/300008901,bogs
http://vocab.getty.edu/aat/300446229,puṇyaśālā
http://vocab.getty.edu/aat/300133865,eye-catchers
http://vocab.getty.edu/aat/300006852,<libraries by subject>
http://vocab.getty.edu/aat/300006868,media centers (buildings)
http://vocab.getty.edu/aat/300006833,depository libraries (buildings)
http://vocab.getty.edu/aat/300006877,public libraries (buildings)
http://vocab.getty.edu/aat/300006930,military social buildings
http://vocab.getty.edu/aat/300006890,bawns
http://vocab.getty.edu/aat/300400701,motte-and-bailey castles
http://vocab.getty.edu/aat/300443467,dzongs
http://vocab.getty.edu/aat/300006911,hillforts
http://vocab.getty.edu/aat/300006953,missile silos
http://vocab.getty.edu/aat/300006941,guardhouses
http://vocab.getty.edu/aat/300006957,war memorials
http://vocab.getty.edu/aat/300390523,Marian columns
http://vocab.getty.edu/aat/300133797,cross monuments
http://vocab.getty.edu/aat/300006985,menhirs
http://vocab.getty.edu/aat/300007031,historic monuments
http://vocab.getty.edu/aat/300312184,corporate plazas
http://vocab.getty.edu/aat/300007077,guildhalls
http://vocab.getty.edu/aat/300007132,<theaters by function>
http://vocab.getty.edu/aat/300007126,open-air theaters
http://vocab.getty.edu/aat/300446496,nāṭyaśālā
http://vocab.getty.edu/aat/300253562,movie palaces
http://vocab.getty.edu/aat/300252194,grand hotels
http://vocab.getty.edu/aat/300312233,pandokeions
http://vocab.getty.edu/aat/300312235,rooming houses
http://vocab.getty.edu/aat/300411449,multi-purpose halls
http://vocab.getty.edu/aat/300007227,casinos (entertainment buildings)
http://vocab.getty.edu/aat/300108449,hippodromes (Greek sports buildings)
http://vocab.getty.edu/aat/300007259,field houses
http://vocab.getty.edu/aat/300007300,martial arts training centers
http://vocab.getty.edu/aat/300007319,roller coasters
http://vocab.getty.edu/aat/300007332,handball courts
http://vocab.getty.edu/aat/300343457,hot tubs
http://vocab.getty.edu/aat/300007364,thermae
http://vocab.getty.edu/aat/300251886,runs (winter sports structures)
http://vocab.getty.edu/aat/300386671,caityagrha
http://vocab.getty.edu/aat/300007473,<churches by form>
http://vocab.getty.edu/aat/300451068,polygonal churches
http://vocab.getty.edu/aat/300007493,pilgrimage churches (buildings)
http://vocab.getty.edu/aat/300007501,cathedrals (works by context)
http://vocab.getty.edu/aat/300447169,bhadra-prāsāda
http://vocab.getty.edu/aat/300127090,prachedis
http://vocab.getty.edu/aat/300007614,<temples by location or context>
http://vocab.getty.edu/aat/300446734,Caturviṁśati-Jinālaya
http://vocab.getty.edu/aat/300007611,fire temples
http://vocab.getty.edu/aat/300446858,bhavana
http://vocab.getty.edu/aat/300007680,observatories
http://vocab.getty.edu/aat/300448936,chemistry laboratories
http://vocab.getty.edu/aat/300007683,seismological stations
http://vocab.getty.edu/aat/300438721,night shelters
http://vocab.getty.edu/aat/300004825,helms (built works)
http://vocab.getty.edu/aat/300007716,oil storage tanks
http://vocab.getty.edu/aat/300264801,pātaka
http://vocab.getty.edu/aat/300411418,electrification buildings (transportation buildings)
http://vocab.getty.edu/aat/300007751,freight terminals
http://vocab.getty.edu/aat/300262811,life-saving stations
http://vocab.getty.edu/aat/300007805,bus stations
http://vocab.getty.edu/aat/300007823,tollgates
http://vocab.getty.edu/aat/300122151,<bridges by construction>
http://vocab.getty.edu/aat/300007872,covered bridges
http://vocab.getty.edu/aat/300007860,lift bridges
http://vocab.getty.edu/aat/300007890,viaducts
http://vocab.getty.edu/aat/300005505,Creole cottages
http://vocab.getty.edu/aat/300005519,villae suburbanae
http://vocab.getty.edu/aat/300005551,model houses
http://vocab.getty.edu/aat/300120766,town houses
http://vocab.getty.edu/aat/300417368,great houses (European country houses)
http://vocab.getty.edu/aat/300400727,haubargs
http://vocab.getty.edu/aat/300005662,cliff dwellings
http://vocab.getty.edu/aat/300005601,igloos
http://vocab.getty.edu/aat/300189990,ECHO houses
http://vocab.getty.edu/aat/300108017,legations (residences)
http://vocab.getty.edu/aat/300265061,monastic refuges
http://vocab.getty.edu/aat/300419344,pavilions (tents)
http://vocab.getty.edu/aat/300008083,crescents (row houses)
http://vocab.getty.edu/aat/300005712,garden apartments
http://vocab.getty.edu/aat/300005742,mahals (palaces)
http://vocab.getty.edu/aat/300264864,fair buildings
http://vocab.getty.edu/aat/300252481,monkey houses
http://vocab.getty.edu/aat/300169788,<museums buildings by subject>
http://vocab.getty.edu/aat/300005878,morgues
http://vocab.getty.edu/aat/300391498,long barrows
http://vocab.getty.edu/aat/300391161,gedachteniskruisjes
http://vocab.getty.edu/aat/300006004,ministries (government building)
http://vocab.getty.edu/aat/300006027,curiae
http://vocab.getty.edu/aat/300444927,lifeguard stations
http://vocab.getty.edu/aat/300444921,chamber of commerce buildings
http://vocab.getty.edu/aat/300235059,locks (hydraulic structures)
http://vocab.getty.edu/aat/300006106,<dams by construction>
http://vocab.getty.edu/aat/300006090,gravity dams
http://vocab.getty.edu/aat/300006088,cofferdams
http://vocab.getty.edu/aat/300312203,hydraulic fill dams
http://vocab.getty.edu/aat/300006136,erosion protection works
http://vocab.getty.edu/aat/300006131,intercepting sewers
http://vocab.getty.edu/aat/300006149,groins (erosion protection works)
http://vocab.getty.edu/aat/300006159,seawalls
http://vocab.getty.edu/aat/300006156,levees
http://vocab.getty.edu/aat/300006175,conduits (water distribution structures)
http://vocab.getty.edu/aat/300449015,birkats
http://vocab.getty.edu/aat/300447382,kūpa
http://vocab.getty.edu/aat/300006218,sewage treatment plants
http://vocab.getty.edu/aat/300006232,factories (structures)
http://vocab.getty.edu/aat/300389848,<factories by product>
http://vocab.getty.edu/aat/300006247,printing plants
http://vocab.getty.edu/aat/300006272,tide mills
http://vocab.getty.edu/aat/300411568,gallery mills
http://vocab.getty.edu/aat/300006324,fulling mills
http://vocab.getty.edu/aat/300006348,fisheries
http://vocab.getty.edu/aat/300006408,machine shops
http://vocab.getty.edu/aat/300004922,drying sheds
http://vocab.getty.edu/aat/300443505,pitheads
http://vocab.getty.edu/aat/300006457,jails (buildings)
http://vocab.getty.edu/aat/300006525,<school buildings by subject>
http://vocab.getty.edu/aat/300169215,consolidated schools (buildings)
http://vocab.getty.edu/aat/300444407,art schools (buildings)
http://vocab.getty.edu/aat/300006601,middle schools (buildings)
http://vocab.getty.edu/aat/300448915,residential colleges (buildings)
http://vocab.getty.edu/aat/300444147,baths (built works)
http://vocab.getty.edu/aat/300006664,poison control centers
http://vocab.getty.edu/aat/300006668,family planning centers
http://vocab.getty.edu/aat/300006687,convalescent hospitals
http://vocab.getty.edu/aat/300006697,pesthouses
http://vocab.getty.edu/aat/300006709,nursing homes
http://vocab.getty.edu/aat/300006748,animal shelters (welfare buildings)
http://vocab.getty.edu/aat/300004321,light wells
http://vocab.getty.edu/aat/300240057,galleries (display spaces)
http://vocab.getty.edu/aat/300081128,sample rooms
http://vocab.getty.edu/aat/300004340,breakfast rooms
http://vocab.getty.edu/aat/300446469,ūṭṭupura
http://vocab.getty.edu/aat/300248355,guest rooms
http://vocab.getty.edu/aat/300004414,common rooms
http://vocab.getty.edu/aat/300446956,bhōga-maṇḍapa
http://vocab.getty.edu/aat/300312367,butteries
http://vocab.getty.edu/aat/300004476,linen closets
http://vocab.getty.edu/aat/300005391,broadcasting studios
http://vocab.getty.edu/aat/300180734,home offices (workspaces)
http://vocab.getty.edu/aat/300004543,hospital wards
http://vocab.getty.edu/aat/300235020,neonatal intensive care units
http://vocab.getty.edu/aat/300449017,harams (religious building spaces)
http://vocab.getty.edu/aat/300004565,chancels
http://vocab.getty.edu/aat/300447133,śrikōil
http://vocab.getty.edu/aat/300004608,counter apses
http://vocab.getty.edu/aat/300446355,garbha
http://vocab.getty.edu/aat/300411381,wharf cellars
http://vocab.getty.edu/aat/300445481,tepanchantli
http://vocab.getty.edu/aat/300435630,<temporary alphabetical list: single built works>
http://vocab.getty.edu/aat/300007999,<single built works by location or context>
http://vocab.getty.edu/aat/300004810,high-rise buildings
http://vocab.getty.edu/aat/300004811,tower buildings
http://vocab.getty.edu/aat/300447235,āyatana
http://vocab.getty.edu/aat/300004920,hovels
http://vocab.getty.edu/aat/300004857,clock towers (towers)
http://vocab.getty.edu/aat/300132457,campaniles
http://vocab.getty.edu/aat/300446250,cāpākāra
http://vocab.getty.edu/aat/300004821,triconchs
http://vocab.getty.edu/aat/300443970,centers (built works)
http://vocab.getty.edu/aat/300004900,barns
http://vocab.getty.edu/aat/300122120,<barns by location or context>
http://vocab.getty.edu/aat/300166926,English barns
http://vocab.getty.edu/aat/300004908,horse barns
http://vocab.getty.edu/aat/300387694,limonaie
http://vocab.getty.edu/aat/300004971,birdhouses
http://vocab.getty.edu/aat/300423075,chicken coops
http://vocab.getty.edu/aat/300411451,hay barracks
http://vocab.getty.edu/aat/300411603,garden fences
http://vocab.getty.edu/aat/300116398,gravity walls
http://vocab.getty.edu/aat/300448124,church houses
http://vocab.getty.edu/aat/300446255,ghaṭikālaya
http://vocab.getty.edu/aat/300449007,child development centers (buildings)
http://vocab.getty.edu/aat/300448931,international centers
http://vocab.getty.edu/aat/300005230,mercantile buildings
http://vocab.getty.edu/aat/300005171,saloons (bars)
http://vocab.getty.edu/aat/300005176,cafés (restaurants)
http://vocab.getty.edu/aat/300005222,exchanges (financial building)
http://vocab.getty.edu/aat/300005219,Federal Reserve banks
http://vocab.getty.edu/aat/300189688,distribution centers (built works)
http://vocab.getty.edu/aat/300005243,market halls
http://vocab.getty.edu/aat/300418036,meat halls
http://vocab.getty.edu/aat/300005270,shopping malls
http://vocab.getty.edu/aat/300435215,art stores (built works)
http://vocab.getty.edu/aat/300005341,convenience stores (built works.)
http://vocab.getty.edu/aat/300005399,telecommunications buildings
http://vocab.getty.edu/aat/300005410,satellite tracking stations
http://vocab.getty.edu/aat/300438626,homes
http://vocab.getty.edu/aat/300005540,<houses by designer or builder>
http://vocab.getty.edu/aat/300005447,beehive houses
http://vocab.getty.edu/aat/300005475,double-pile houses
http://vocab.getty.edu/aat/300132989,terrace houses
http://vocab.getty.edu/aat/300065040,segmental pediments
http://vocab.getty.edu/aat/300001592,estipites
http://vocab.getty.edu/aat/300114206,<openings by location or context>
http://vocab.getty.edu/aat/300374980,doorcaps
http://vocab.getty.edu/aat/300446478,dvārabandha
http://vocab.getty.edu/aat/300002792,door heads
http://vocab.getty.edu/aat/300069011,<doors by mode of operation>
http://vocab.getty.edu/aat/300002806,double doors
http://vocab.getty.edu/aat/300418033,oven doors
http://vocab.getty.edu/aat/300002900,lock rails
http://vocab.getty.edu/aat/300446533,dvāra-gōpura
http://vocab.getty.edu/aat/300069355,<windows by location or context>
http://vocab.getty.edu/aat/300002959,Chicago windows
http://vocab.getty.edu/aat/300003106,cames
http://vocab.getty.edu/aat/300003146,jambs (opening components)
http://vocab.getty.edu/aat/300389707,board-and-batten shutters
http://vocab.getty.edu/aat/300003190,drop tracery
http://vocab.getty.edu/aat/300003205,Y-tracery
http://vocab.getty.edu/aat/300003365,gangways (circulation elements)
http://vocab.getty.edu/aat/300003271,geometrical stairs
http://vocab.getty.edu/aat/300005904,ghats
http://vocab.getty.edu/aat/300003291,flights (stair components)
http://vocab.getty.edu/aat/300003326,treads
http://vocab.getty.edu/aat/300003564,crown moldings
http://vocab.getty.edu/aat/300003505,<architectural moldings by form: section>
http://vocab.getty.edu/aat/300077316,beakhead moldings
http://vocab.getty.edu/aat/300219653,channel moldings
http://vocab.getty.edu/aat/300003522,cyma rectas
http://vocab.getty.edu/aat/300446285,aśvapīṭha
http://vocab.getty.edu/aat/300001764,toruses
http://vocab.getty.edu/aat/300446973,vṛttakarṇa
http://vocab.getty.edu/aat/300446408,anukāya
http://vocab.getty.edu/aat/300417316,dougong
http://vocab.getty.edu/aat/300003627,gate towers
http://vocab.getty.edu/aat/300411479,lift bridge towers
http://vocab.getty.edu/aat/300002501,batteries (platforms)
http://vocab.getty.edu/aat/300178814,countermines
http://vocab.getty.edu/aat/300076058,chancel screens
http://vocab.getty.edu/aat/300080617,baptismal fonts
http://vocab.getty.edu/aat/300446173,balikkal
http://vocab.getty.edu/aat/300257149,gradines (altar shelves)
http://vocab.getty.edu/aat/300076155,mihrabs
http://vocab.getty.edu/aat/300052411,chimney caps
http://vocab.getty.edu/aat/300004328,<display rooms and spaces>
http://vocab.getty.edu/aat/300004039,organ lofts
http://vocab.getty.edu/aat/300127475,cages (enclosures)
http://vocab.getty.edu/aat/300447071,jalāntara
http://vocab.getty.edu/aat/300004064,flats (apartments)
http://vocab.getty.edu/aat/300380197,spray booths
http://vocab.getty.edu/aat/300004114,sun decks
http://vocab.getty.edu/aat/300446610,mukhacatuṣkī
http://vocab.getty.edu/aat/300081124,lavatories (rooms)
http://vocab.getty.edu/aat/300004323,escalator wells
http://vocab.getty.edu/aat/300111885,mail chutes
http://vocab.getty.edu/aat/300310759,genkan
http://vocab.getty.edu/aat/300446725,andhārikā
http://vocab.getty.edu/aat/300410329,side aisles
http://vocab.getty.edu/aat/300446374,candrikā
http://vocab.getty.edu/aat/300001551,open web joists
http://vocab.getty.edu/aat/300447203,ardhakuḍya
http://vocab.getty.edu/aat/300446550,kumārikā
http://vocab.getty.edu/aat/300001880,stilts (structural elements)
http://vocab.getty.edu/aat/300001638,engaged columns
http://vocab.getty.edu/aat/300065712,<shafts and shaft components>
http://vocab.getty.edu/aat/300001671,basket capitals
http://vocab.getty.edu/aat/300001708,cauliculi
http://vocab.getty.edu/aat/300446813,padmapīṭha
http://vocab.getty.edu/aat/300052251,<friezes and frieze components>
http://vocab.getty.edu/aat/300447096,kapōta-chādya
http://vocab.getty.edu/aat/300001806,dentils
http://vocab.getty.edu/aat/300001826,triglyphs
http://vocab.getty.edu/aat/300001838,knee braces
http://vocab.getty.edu/aat/300001839,wind braces
http://vocab.getty.edu/aat/300190960,<trusses by construction>
http://vocab.getty.edu/aat/300001902,crescent trusses
http://vocab.getty.edu/aat/300001939,through trusses
http://vocab.getty.edu/aat/300446571,pañcakūṭa
http://vocab.getty.edu/aat/300001986,rigid structures
http://vocab.getty.edu/aat/300446273,bands (surface elements)
http://vocab.getty.edu/aat/300411505,cattle guards
http://vocab.getty.edu/aat/300447010,gulikā-jāla
http://vocab.getty.edu/aat/300446516,aṣṭadala
http://vocab.getty.edu/aat/300446442,sabhāmandāraka
http://vocab.getty.edu/aat/300132129,platforms (floors)
http://vocab.getty.edu/aat/300446989,uttānapaṭṭa
